nexusmutant.eth,1,1,20855.57467600575
twiddle.eth,1,1,114125.50956242914
0x8D38C81B7bE9Dbe7440D66B92d4EF529806baAE7,1,1,36535.001993689984
0x8876a77e19164C6FbAb207761c7d6Afe29F31764,1,1,0.0078201408531526
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,1,1,127.17226736977024
0x07cD0dffB4ca317c56c232A8130a7c3f07BF207A,1,1,2250.0
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,2,1,127.17226736977024
tomfutago.eth,2,1,40.27
twiddle.eth,2,1,115041.595169722
0x8D38C81B7bE9Dbe7440D66B92d4EF529806baAE7,4,1,46535.001993689984
nexusmutant.eth,4,3,12595.86920753389
twiddle.eth,4,1,107902.9451696226
0xd6CE9335f5A68e885271CdbE460b7A4FED5FeDA9,4,1,55.629055692016905
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,4,1,120.0294102269131
0x8D38C81B7bE9Dbe7440D66B92d4EF529806baAE7,5,1,46535.001993689984
nexusmutant.eth,5,3,12595.86920753389
twiddle.eth,5,1,107902.9451696226
0xd6CE9335f5A68e885271CdbE460b7A4FED5FeDA9,5,1,55.629055692016905
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,5,1,120.0294102269131
0x40329f3E27dD3fe228799b4A665F6f104c2Ab6b4,6,3,19.240353714746178
0xE4994082A0E7f38B565e6c5f4afD608de5EDDfBb,6,3,62.085825095969675
nexusmutant.eth,6,1,12522.59299763389
0x8D38C81B7bE9Dbe7440D66B92d4EF529806baAE7,6,1,51535.001993689984
twiddle.eth,6,1,107902.9451696226
0xd6CE9335f5A68e885271CdbE460b7A4FED5FeDA9,6,1,55.629055692016905
twiddle.eth,7,1,103333.86066723985
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,7,1,110.4215670896582
nexusmutant.eth,7,1,2249.3669844283136
0x6c68B7CB55fFCB3c27051107CAf3fdDe5d9dF239,7,1,1489.3
0x5929cC4D10b6a1acc5bF5D221889f10251C628A1,7,1,95.45859413651706
0xd6CE9335f5A68e885271CdbE460b7A4FED5FeDA9,7,1,9.374495165189424
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,8,1,110.4215670896582
0xfc3B069b0ddbBd160438775367DF99654D0e6B1E,8,1,252.6446017518171
twiddle.eth,8,1,107333.86066723985
pintxo.eth,9,2,46574.48054502478
0xB7c575C5e12D6c6c51B31b69553CF262Dd2D4e6A,9,2,6281.907577157872
0x8D38C81B7bE9Dbe7440D66B92d4EF529806baAE7,9,2,58635.001993689984
twiddle.eth,9,3,149551.51249651203
0xF1f756AafaB77Ef2fec51b567Df1e23332F4ac78,9,1,164158.90006734
0x3F99Fb383798abfEb308b6c797Ec49E405383e28,9,2,518.0512133318125
0xA6bbD8dcAE61129f7DadD8a77834681453D8A69A,9,3,0.0031607133501193
nexusmutant.eth,9,3,1228.516250806545
0x1A8c53147E7b61C015159723408762fc60A34D17,9,3,272177.0
0x656d786dad2380de017812c1C0D93DDee4ff025a,9,1,11648.083901591568
0x25783B67b5e29c48449163Db19842b8531fddE43,9,3,420590.2054732329
0xb7a2C9F9f52F7d575C1d1cdb8B3D046D69990991,9,3,100002.98763289758
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,9,3,110.4215670896582
pintxo.eth,10,2,46574.48054502478
0xB7c575C5e12D6c6c51B31b69553CF262Dd2D4e6A,10,3,6281.907577157872
0xfB4cB868727D9622258bf2B26A8CFc95f6742669,10,2,111573.7783916659
0x8D38C81B7bE9Dbe7440D66B92d4EF529806baAE7,10,2,58635.001993689984
twiddle.eth,10,2,149551.51249651203
0xF1f756AafaB77Ef2fec51b567Df1e23332F4ac78,10,2,164158.90006734
0x3F99Fb383798abfEb308b6c797Ec49E405383e28,10,2,518.0512133318125
nexusmutant.eth,10,2,1228.516250806545
0x2079C29Be9c8095042edB95f293B5b510203d6cE,10,2,10037.7104657051
0x1A8c53147E7b61C015159723408762fc60A34D17,10,3,272177.0
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,10,3,110.4215670896582
0x274bA7fB04f4F79bB58f53aae5C384A060De836d,10,2,1.0169649187119378
0x656d786dad2380de017812c1C0D93DDee4ff025a,10,2,11648.083901591568
0x25783B67b5e29c48449163Db19842b8531fddE43,10,2,420590.2054732329
0xb7a2C9F9f52F7d575C1d1cdb8B3D046D69990991,10,2,100002.98763289758
pintxo.eth,11,3,46574.48054502478
0xB7c575C5e12D6c6c51B31b69553CF262Dd2D4e6A,11,2,6281.907577157872
0xfB4cB868727D9622258bf2B26A8CFc95f6742669,11,4,111573.7783916659
0x8D38C81B7bE9Dbe7440D66B92d4EF529806baAE7,11,3,58635.001993689984
twiddle.eth,11,2,149551.51249651203
0xF1f756AafaB77Ef2fec51b567Df1e23332F4ac78,11,4,164158.90006734
0x3F99Fb383798abfEb308b6c797Ec49E405383e28,11,4,518.0512133318125
nexusmutant.eth,11,3,1228.516250806545
0x2079C29Be9c8095042edB95f293B5b510203d6cE,11,4,10037.7104657051
0x1A8c53147E7b61C015159723408762fc60A34D17,11,1,272177.0
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,11,1,110.4215670896582
0x274bA7fB04f4F79bB58f53aae5C384A060De836d,11,4,1.0169649187119378
0x656d786dad2380de017812c1C0D93DDee4ff025a,11,4,11648.083901591568
0x25783B67b5e29c48449163Db19842b8531fddE43,11,3,420590.2054732329
0xb7a2C9F9f52F7d575C1d1cdb8B3D046D69990991,11,3,100002.98763289758
0x5929cC4D10b6a1acc5bF5D221889f10251C628A1,12,1,95.45859413651706
0xB7c575C5e12D6c6c51B31b69553CF262Dd2D4e6A,12,1,1280.897577157872
0x4f38F2DA7720F1077A45b80E88c0A78C0144c136,12,1,3.11e-15
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,12,1,110.4215670896582
0xF2f3d01b47c21a2339f3A508531DA76A9380dCd7,12,1,22.71682023603408
pintxo.eth,13,2,45542.97143180878
0xB7c575C5e12D6c6c51B31b69553CF262Dd2D4e6A,13,2,1280.897577157872
0xa179f67882711957307eDf3Df0c9eE4F63026a12,13,1,110680.06768597392
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,13,3,110.4215670896582
0x53e60bb4603950377Ea15b268b5741143369952F,13,1,603.1597905381959
0xF99b3a13d46A04735BF3828eB3030cfED5Ea0087,13,2,54923.65870222653
nexusmutant.eth,13,2,1215.1814883245036
twiddle.eth,13,2,162159.90249639982
0xe28f4d644942159Dd5b46D17F63e2B142ae70eF9,13,3,8.245740364373736
pintxo.eth,14,3,45542.97143180878
0xB7c575C5e12D6c6c51B31b69553CF262Dd2D4e6A,14,1,1280.897577157872
0xa179f67882711957307eDf3Df0c9eE4F63026a12,14,1,110680.06768597392
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,14,1,110.4215670896582
0xF99b3a13d46A04735BF3828eB3030cfED5Ea0087,14,1,54923.65870222653
nexusmutant.eth,14,1,1215.1814883245036
twiddle.eth,14,1,162159.90249639982
0x8D38C81B7bE9Dbe7440D66B92d4EF529806baAE7,14,1,58635.001993689984
0xe28f4d644942159Dd5b46D17F63e2B142ae70eF9,14,1,8.245740364373736
pintxo.eth,15,1,45542.97143180878
0xB7c575C5e12D6c6c51B31b69553CF262Dd2D4e6A,15,1,1280.897577157872
0xa179f67882711957307eDf3Df0c9eE4F63026a12,15,1,110680.06768597392
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,15,1,110.4215670896582
0xF99b3a13d46A04735BF3828eB3030cfED5Ea0087,15,1,54923.65870222653
nexusmutant.eth,15,1,1215.1814883245036
twiddle.eth,15,1,162159.90249639982
0x8D38C81B7bE9Dbe7440D66B92d4EF529806baAE7,15,1,58635.001993689984
0xe28f4d644942159Dd5b46D17F63e2B142ae70eF9,15,1,8.245740364373736
pintxo.eth,16,2,45542.97143180878
0xB7c575C5e12D6c6c51B31b69553CF262Dd2D4e6A,16,1,1280.897577157872
0xa179f67882711957307eDf3Df0c9eE4F63026a12,16,1,110680.06768597392
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,16,1,110.4215670896582
0xF99b3a13d46A04735BF3828eB3030cfED5Ea0087,16,1,54923.65870222653
nexusmutant.eth,16,1,1215.1814883245036
twiddle.eth,16,1,162153.41619952765
0x8D38C81B7bE9Dbe7440D66B92d4EF529806baAE7,16,1,58635.001993689984
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,17,2,110.24382435363717
pintxo.eth,17,1,49541.34552377349
0xC3774aF3452628636D031544D1e8893c3D8701AB,17,1,2366.5297203115583
0x07cD0dffB4ca317c56c232A8130a7c3f07BF207A,17,1,10576.63862565403
nexusmutant.eth,17,1,2211.373517902598
0x4AdA1B9D9fe28aBd9585f58cfEeD2169A39e1c6b,17,1,439.016242413257
0x5929cC4D10b6a1acc5bF5D221889f10251C628A1,17,1,137.3402308274124
0x7231B28F08A5c8978C09A81237f45088F8B6A0BC,17,1,265.32186778833807
twiddle.eth,17,1,203860.6953672446
0x008B1FFe244bF31896C833bFf4Ad9009E7A0f4Eb,17,1,254.7504128112061
0x0A977B7c815b4Dc13475f12Ef8D66DAbF073f17A,17,1,572.1511345753366
0xB7c575C5e12D6c6c51B31b69553CF262Dd2D4e6A,17,2,1275.8125947518276
0x3EAD00d7E1B95c5E99F287f04c72f62f2CB67c80,17,1,1132.2199769399313
0x656d786dad2380de017812c1C0D93DDee4ff025a,17,2,11648.083901591568
0x8D38C81B7bE9Dbe7440D66B92d4EF529806baAE7,17,1,58586.07855483053
0x716722C80757FFF31DA3F3C392A1736b7cfa3A3e,17,1,1.387813578305565
0x53e60bb4603950377Ea15b268b5741143369952F,17,1,603.0715312231789
0xb7a2C9F9f52F7d575C1d1cdb8B3D046D69990991,17,1,100002.98763289758
0x25783B67b5e29c48449163Db19842b8531fddE43,17,1,420590.2054732329
0x4ad18ec7aB0DF1b1f1642B731848c4c051674B9f,18,1,37.35776528807098
0x4AdA1B9D9fe28aBd9585f58cfEeD2169A39e1c6b,18,1,437.9060389803962
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,18,1,110.01148992859406
0x5929cC4D10b6a1acc5bF5D221889f10251C628A1,18,1,75.87473682197216
0x546a0cB802377153B4fEAe052a5ed14C98B3CC9C,18,1,1010.4877430698316
0x4A24fd841E74C28309BCa5730B40679e18C5FcA0,18,3,26.93979616441886
twiddle.eth,18,1,203677.84672807564
0xDb1Ed00EBd95E74399F508B75203b3703EddaC8A,18,3,3.9571834461903377
0x9e9Bbd60b1f2a177d11280636fFE4892A89a5912,18,1,19.13309716265322
0xee2826453A4Fd5AfeB7ceffeEF3fFA2320081268,19,2,19984.428157322323
0xfc3B069b0ddbBd160438775367DF99654D0e6B1E,19,2,127.30878436229897
0x4334703B0B74E2045926f82F4158A103fCE1Df4f,19,2,1998.2078681134733
0xdEB08D04004ea00BB6898D19267f7d3399E2827D,19,2,9153.693968194284
0x07cD0dffB4ca317c56c232A8130a7c3f07BF207A,19,2,5950.467209692724
0xca768c37ba6EC3d67bE7B47bbE1F1C94CA216f46,19,1,151.2854767697095
0x53e60bb4603950377Ea15b268b5741143369952F,19,2,603.0715312231789
0xB7c575C5e12D6c6c51B31b69553CF262Dd2D4e6A,19,2,1119.4956644337951
0x4A24fd841E74C28309BCa5730B40679e18C5FcA0,19,3,26.93979616441886
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,19,2,108.87857014243473
0x301972e39caD71cCe89CE18A00FfE4C4b266EbCf,19,2,16.09044976296549
0x4A289342CDcF0317CFcC15daE2D4d87444E891d2,19,2,1.9954549279433011
nexusmutant.eth,19,2,2211.373517902598
twiddle.eth,19,2,203150.75572854173
0x4A24fd841E74C28309BCa5730B40679e18C5FcA0,20,1,26.93979616441886
0x5929cC4D10b6a1acc5bF5D221889f10251C628A1,20,1,28.8035316322255
0xdEB08D04004ea00BB6898D19267f7d3399E2827D,21,3,1073.4666890857534
0x4A24fd841E74C28309BCa5730B40679e18C5FcA0,21,3,26.93979616441886
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,21,3,107.56807892626748
0x716722C80757FFF31DA3F3C392A1736b7cfa3A3e,21,3,1.387813578305565
0xB7c575C5e12D6c6c51B31b69553CF262Dd2D4e6A,21,3,1102.9070675732407
0x5929cC4D10b6a1acc5bF5D221889f10251C628A1,21,3,34.19874993744509
0x16851475310882CF7678C372Af51DdE534c097B1,21,3,122.4424547800352
0xC3774aF3452628636D031544D1e8893c3D8701AB,21,3,2366.5297203115583
0x4ad18ec7aB0DF1b1f1642B731848c4c051674B9f,21,3,36.794583364396495
0x3EAD00d7E1B95c5E99F287f04c72f62f2CB67c80,21,3,1417.4440310973455
0x53e60bb4603950377Ea15b268b5741143369952F,21,3,603.0715312231789
0x9e9Bbd60b1f2a177d11280636fFE4892A89a5912,21,3,19.090154355350236
0x4A24fd841E74C28309BCa5730B40679e18C5FcA0,22,2,26.93979616441886
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,22,1,107.56807892626748
0xB7c575C5e12D6c6c51B31b69553CF262Dd2D4e6A,22,2,1102.9070675732407
0xdEB08D04004ea00BB6898D19267f7d3399E2827D,22,2,1073.4666890857534
0x5929cC4D10b6a1acc5bF5D221889f10251C628A1,22,1,34.19874993744509
0x4ad18ec7aB0DF1b1f1642B731848c4c051674B9f,22,2,36.794583364396495
0x3EAD00d7E1B95c5E99F287f04c72f62f2CB67c80,22,2,1417.4440310973455
0x53e60bb4603950377Ea15b268b5741143369952F,22,2,603.0715312231789
0x9e9Bbd60b1f2a177d11280636fFE4892A89a5912,22,2,19.090154355350236
nexusmutant.eth,23,1,291.00320550314257
0x53e60bb4603950377Ea15b268b5741143369952F,23,1,721.7945430228268
0x6c11C151adC437dB6b95968997aB8CaA0d7188d0,23,1,429.34148340996734
0xF053aDb5D6310219f84B5792db23a4feD3C25d57,23,1,1.5189537653494265
0x274bA7fB04f4F79bB58f53aae5C384A060De836d,23,1,27.026682045063833
0xa326e7236d4C227501C2279422573242661235f3,23,1,866.5067410814353
0x3EAD00d7E1B95c5E99F287f04c72f62f2CB67c80,23,1,1476.3850956214217
0x2D31810FE3A749E18aE9a63e33c2A4feEC3bCe1A,23,1,0.4215973574228361
0xbAa882D68FC5325fC3899dE264F24B5981523A5C,23,1,150.96060749232996
0xcC6699821f04906d1a3142F612fbb3AC8a8c463a,23,1,161.51531789125892
0xdEB08D04004ea00BB6898D19267f7d3399E2827D,23,1,10741.288256918087
0xa60DD9d42fdD43E91Da63BD261997E14F21C69Fd,23,1,23.127548226629074
0x16851475310882CF7678C372Af51DdE534c097B1,24,1,121.69870244068868
0xCE83731Fa5730454e7D3A054Bf0ab1Ec6e37e8AA,24,1,495.7002453115196
0x4ad18ec7aB0DF1b1f1642B731848c4c051674B9f,24,1,34.20454918304822
0x067Ef3c16F47cca6a3ACB5942C6D4BC89Ed0A8B1,24,1,175.24733150061564
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,24,1,106.9421576023088
0x3EAD00d7E1B95c5E99F287f04c72f62f2CB67c80,24,1,1414.927021428626
0xB7c575C5e12D6c6c51B31b69553CF262Dd2D4e6A,24,1,1097.8710977577769
0xF1f756AafaB77Ef2fec51b567Df1e23332F4ac78,24,1,3608.07446217
0x10cCD4136471c7c266a9Fc4569622989Fb4caB99,25,1,534.0998861244119
0x4A24fd841E74C28309BCa5730B40679e18C5FcA0,25,1,26.93979616441886
0x4A289342CDcF0317CFcC15daE2D4d87444E891d2,25,1,1.9954549279433011
0xdEB08D04004ea00BB6898D19267f7d3399E2827D,25,1,1073.4666890857534
0xCE83731Fa5730454e7D3A054Bf0ab1Ec6e37e8AA,25,1,495.7002453115196
0x4ad18ec7aB0DF1b1f1642B731848c4c051674B9f,25,1,34.20454918304822
0x067Ef3c16F47cca6a3ACB5942C6D4BC89Ed0A8B1,25,1,175.24733150061564
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,25,1,106.9421576023088
0x3EAD00d7E1B95c5E99F287f04c72f62f2CB67c80,25,1,1414.927021428626
0x3EAD00d7E1B95c5E99F287f04c72f62f2CB67c80,26,2,1413.423308963309
0x10cCD4136471c7c266a9Fc4569622989Fb4caB99,26,2,532.7016214513127
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,26,1,106.59934668209743
0x4AdA1B9D9fe28aBd9585f58cfEeD2169A39e1c6b,26,2,417.9564041885729
0xbAa882D68FC5325fC3899dE264F24B5981523A5C,26,2,20.225967106187323
0xb727Cdaf7C727bE131834C6a3c41587EffFe25c3,26,2,0.0051768094566991
0x8729f5c04aB02254328Bc832cD37a0be2725C61f,26,1,1.0472328426940425
0x1d5228eb63DB25286074Dc68B1817490C7D26Db8,26,2,43.94056467164515
0x92A0b2C089733beF43Ac367D2CE7783526AEA590,26,2,27.82480218405722
0x4A289342CDcF0317CFcC15daE2D4d87444E891d2,26,1,1.9954549279433011
0x83D2486b9646cF6F7A4EA8F0CfA8dfb961F9d6BB,26,1,42.57774494480897
0x4A24fd841E74C28309BCa5730B40679e18C5FcA0,26,2,26.93979616441886
nexusmutant.eth,26,2,2194.8717269307563
pintxo.eth,27,1,1472.117455206849
0x3EAD00d7E1B95c5E99F287f04c72f62f2CB67c80,27,1,1412.3330676588091
0xdEB08D04004ea00BB6898D19267f7d3399E2827D,27,1,2574.3766890857532
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,27,1,106.38037131800556
0xbAa882D68FC5325fC3899dE264F24B5981523A5C,27,1,71.00288436273559
0xB7c575C5e12D6c6c51B31b69553CF262Dd2D4e6A,27,1,1092.8950322495589
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,28,1,106.1157385920487
0x546a0cB802377153B4fEAe052a5ed14C98B3CC9C,28,1,362.88108983657344
0x92A0b2C089733beF43Ac367D2CE7783526AEA590,28,1,27.82480218405722
pintxo.eth,28,1,1471.3550205982865
0x0A8C2eE08760251705f5aaF7bb0E7B490029Bc27,28,1,999.8724636747826
0x8dFf61Ce29311ca0b4DCff5be65596792D360080,28,1,167.93686582978344
0x10cCD4136471c7c266a9Fc4569622989Fb4caB99,28,1,531.7028726867912
0x067Ef3c16F47cca6a3ACB5942C6D4BC89Ed0A8B1,28,1,174.78986460422468
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,29,1,106.1157385920487
0x51F13C84b49B64ba6B1615e7D91b11066908BF3C,29,1,118.82124379401228
0x8dFf61Ce29311ca0b4DCff5be65596792D360080,29,1,167.93686582978344
0x1d5228eb63DB25286074Dc68B1817490C7D26Db8,29,1,43.8606061008864
0x8729f5c04aB02254328Bc832cD37a0be2725C61f,29,1,1.0472328426940425
0x4AdA1B9D9fe28aBd9585f58cfEeD2169A39e1c6b,29,1,415.7492136490297
0x546a0cB802377153B4fEAe052a5ed14C98B3CC9C,29,1,362.88108983657344
0x10cCD4136471c7c266a9Fc4569622989Fb4caB99,29,1,531.7028726867912
0x92A0b2C089733beF43Ac367D2CE7783526AEA590,29,1,27.82480218405722
pintxo.eth,29,1,1471.3550205982865
0x0A8C2eE08760251705f5aaF7bb0E7B490029Bc27,29,1,999.8724636747826
0x067Ef3c16F47cca6a3ACB5942C6D4BC89Ed0A8B1,29,1,174.78986460422468
0x51F13C84b49B64ba6B1615e7D91b11066908BF3C,30,1,118.82124379401228
0x8dFf61Ce29311ca0b4DCff5be65596792D360080,30,1,167.93686582978344
0x1d5228eb63DB25286074Dc68B1817490C7D26Db8,30,1,43.8606061008864
0x4AdA1B9D9fe28aBd9585f58cfEeD2169A39e1c6b,30,1,415.7492136490297
0x10cCD4136471c7c266a9Fc4569622989Fb4caB99,30,1,531.7028726867912
0x7887e4018f76168fEd87210C16444E16A7d6bBAD,30,1,106.1157385920487
0x546a0cB802377153B4fEAe052a5ed14C98B3CC9C,30,1,362.88108983657344
0x92A0b2C089733beF43Ac367D2CE7783526AEA590,30,1,27.82480218405722
pintxo.eth,30,1,1471.3550205982865
0x0A8C2eE08760251705f5aaF7bb0E7B490029Bc27,30,1,999.8724636747826
0x067Ef3c16F47cca6a3ACB5942C6D4BC89Ed0A8B1,30,1,174.78986460422468
